case_id,species,age_years,breed,is_neutered,weight_kg,is_vaccinated,lethargy_level,appetite_status,drinking_status,is_vomiting,is_diarrhea,has_blood_in_stool,is_straining_to_urinate,urinating_more_frequently,has_blood_in_urine,is_coughing,is_sneezing,has_nasal_discharge,is_itching_scratching,has_hair_loss,is_lame_limping,diagnosis
1777,Dog,2,Labrador Retriever,Yes,8,No,Severe,None,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Parvovirus
1778,Dog,10,Golden Retriever,No,41,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1779,Dog,6,French Bulldog,No,37,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1780,Dog,8,Golden Retriever,Yes,11,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hip Dysplasia
1781,Cat,11,Domestic Shorthair,Yes,5,No,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1782,Dog,4,Labrador Retriever,No,22,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1783,Cat,8,Domestic Longhair,No,3,No,Normal,Decreased,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Upper Respiratory Infection
1784,Dog,9,Beagle,Yes,30,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1785,Dog,5,Shih Tzu,Yes,44,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Hip Dysplasia
1786,Cat,9,Sphynx,No,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1787,Dog,9,Rottweiler,Yes,10,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1788,Dog,9,Rottweiler,No,27,Yes,Normal,Normal,Normal,No,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1789,Cat,10,Bengal,No,4,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1790,Dog,5,Boxer,Yes,15,No,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1791,Dog,9,Shih Tzu,Yes,40,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1792,Dog,18,Shih Tzu,Yes,42,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1793,Cat,11,Siamese,No,3,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1794,Cat,19,Domestic Longhair,Yes,6,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1795,Dog,4,Boxer,Yes,24,No,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1796,Cat,1,Persian,Yes,5,No,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Hairball
1797,Cat,5,Domestic Shorthair,No,7,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1798,Dog,2,Golden Retriever,No,17,No,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1799,Dog,6,French Bulldog,No,6,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1800,Dog,8,Rottweiler,Yes,41,Yes,Normal,Normal,Normal,No,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1801,Cat,15,Persian,Yes,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1802,Dog,9,French Bulldog,Yes,18,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1803,Cat,20,Domestic Shorthair,Yes,6,Yes,Mild,Decreased,Increased,No,No,No,No,No,No,No,No,No,No,No,No,CKD
1804,Cat,3,Ragdoll,Yes,7,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1805,Dog,2,Golden Retriever,Yes,41,Yes,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1806,Dog,17,Mixed Breed,Yes,16,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1807,Dog,10,Rottweiler,Yes,35,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1808,Cat,2,Ragdoll,Yes,3,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1809,Dog,2,Golden Retriever,No,24,Yes,Normal,Normal,Normal,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Dietary Indiscretion
1810,Cat,8,Sphynx,No,4,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1811,Cat,9,Sphynx,No,4,Yes,Normal,Normal,Normal,No,No,No,Yes,No,Yes,No,No,No,No,No,No,FLUTD
1812,Cat,10,British Shorthair,No,5,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1813,Cat,4,Sphynx,No,3,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1814,Dog,15,Shih Tzu,No,12,No,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1815,Dog,8,Labrador Retriever,Yes,39,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1816,Dog,1,Boxer,No,22,No,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1817,Cat,4,Domestic Longhair,Yes,6,No,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1818,Cat,3,Maine Coon,No,3,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1819,Dog,10,Beagle,No,27,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1820,Cat,7,Persian,Yes,3,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1821,Cat,6,Sphynx,No,6,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,FLUTD
1822,Cat,4,Ragdoll,Yes,4,No,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1823,Dog,15,Poodle,Yes,44,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1824,Cat,7,British Shorthair,Yes,6,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1825,Dog,8,Boxer,No,27,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1826,Dog,13,Shih Tzu,Yes,37,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1827,Dog,2,Beagle,No,25,Yes,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Parvovirus
1828,Dog,1,Mixed Breed,No,21,No,Normal,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1829,Cat,10,Domestic Longhair,No,7,No,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1830,Cat,13,Persian,No,3,No,Mild,Decreased,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1831,Dog,4,German Shepherd,No,40,No,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1832,Dog,6,Golden Retriever,No,39,No,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1833,Cat,5,Sphynx,No,6,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1834,Cat,19,Domestic Shorthair,Yes,3,Yes,Mild,Decreased,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1835,Dog,8,Labrador Retriever,Yes,5,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1836,Dog,19,French Bulldog,No,16,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1837,Cat,9,British Shorthair,Yes,7,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1838,Dog,7,Labrador Retriever,No,8,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1839,Dog,3,Golden Retriever,Yes,30,Yes,Mild,Normal,Normal,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Kennel Cough
1840,Dog,15,Labrador Retriever,No,33,No,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1841,Dog,15,Labrador Retriever,Yes,37,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Kennel Cough
1842,Dog,2,German Shepherd,Yes,23,No,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1843,Dog,13,Boxer,Yes,14,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1844,Dog,11,Shih Tzu,Yes,35,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hip Dysplasia
1845,Cat,10,Maine Coon,Yes,3,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1846,Dog,2,Beagle,Yes,5,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1847,Dog,12,Mixed Breed,No,26,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Kennel Cough
1848,Cat,3,Maine Coon,No,6,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1849,Dog,9,Rottweiler,Yes,33,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1850,Dog,18,Mixed Breed,Yes,16,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1851,Cat,1,Bengal,No,4,No,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1852,Dog,13,French Bulldog,Yes,24,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Arthritis
1853,Dog,19,Golden Retriever,Yes,36,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1854,Dog,14,Poodle,No,26,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1855,Cat,8,Domestic Shorthair,Yes,6,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1856,Cat,4,Siamese,No,3,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin Allergies
1857,Cat,3,British Shorthair,No,5,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1858,Dog,11,Boxer,Yes,35,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1859,Dog,1,French Bulldog,Yes,42,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1860,Dog,9,Shih Tzu,Yes,38,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1861,Dog,10,Rottweiler,Yes,7,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1862,Dog,13,Boxer,Yes,33,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1863,Cat,6,Maine Coon,No,7,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1864,Cat,13,Domestic Longhair,No,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1865,Cat,15,Domestic Shorthair,Yes,7,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1866,Dog,11,Labrador Retriever,No,20,Yes,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1867,Dog,10,Shih Tzu,Yes,11,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1868,Dog,17,Golden Retriever,Yes,41,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1869,Dog,4,Poodle,Yes,14,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Kennel Cough
1870,Dog,15,Boxer,No,22,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1871,Dog,12,Shih Tzu,No,11,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1872,Dog,5,Boxer,Yes,35,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1873,Cat,6,Ragdoll,Yes,7,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1874,Cat,11,Domestic Longhair,No,7,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Hairball
1875,Dog,9,Shih Tzu,Yes,30,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1876,Dog,8,French Bulldog,No,17,Yes,Normal,Normal,Normal,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1877,Cat,13,Siamese,Yes,7,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1878,Cat,3,British Shorthair,Yes,3,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1879,Cat,13,Domestic Shorthair,Yes,6,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hairball
1880,Dog,13,Mixed Breed,Yes,5,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1881,Dog,14,German Shepherd,Yes,37,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1882,Dog,6,Golden Retriever,Yes,37,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1883,Dog,8,Golden Retriever,No,36,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hip Dysplasia
1884,Dog,3,Rottweiler,Yes,28,Yes,Normal,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Kennel Cough
1885,Dog,17,Beagle,No,16,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1886,Dog,10,Poodle,No,14,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1887,Cat,3,Maine Coon,Yes,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1888,Dog,14,Golden Retriever,No,42,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1889,Cat,3,Bengal,No,7,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1890,Dog,8,Rottweiler,No,18,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Ear Infection
1891,Cat,19,Domestic Shorthair,No,6,Yes,Mild,Decreased,Increased,No,No,No,No,Yes,No,No,No,Yes,No,No,No,CKD
1892,Dog,9,Shih Tzu,Yes,12,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1893,Dog,8,Labrador Retriever,No,12,No,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1894,Cat,2,Siamese,Yes,7,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,No,Yes,No,No,No,Upper Respiratory Infection
1895,Dog,19,Labrador Retriever,No,20,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1896,Dog,10,Mixed Breed,No,13,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1897,Dog,1,French Bulldog,No,23,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1898,Cat,10,Persian,Yes,3,Yes,Normal,Decreased,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1899,Dog,12,Mixed Breed,No,24,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1900,Cat,10,Bengal,Yes,6,Yes,Normal,Decreased,Increased,No,No,No,No,Yes,Yes,No,No,No,No,No,No,CKD
1901,Dog,7,Labrador Retriever,No,12,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1902,Cat,11,Persian,No,7,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1903,Cat,8,Bengal,No,4,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1904,Dog,6,Golden Retriever,No,34,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1905,Dog,14,Labrador Retriever,Yes,14,Yes,Mild,Normal,Normal,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Kennel Cough
1906,Dog,12,German Shepherd,No,34,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1907,Cat,18,Siamese,No,4,Yes,Mild,Decreased,Normal,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1908,Dog,4,Golden Retriever,No,19,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1909,Dog,14,Shih Tzu,Yes,11,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1910,Dog,2,French Bulldog,No,13,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1911,Cat,11,Ragdoll,No,3,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hairball
1912,Dog,1,Beagle,No,6,No,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1913,Dog,17,French Bulldog,No,6,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1914,Cat,5,Ragdoll,Yes,6,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1915,Dog,13,Shih Tzu,No,37,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1916,Dog,7,German Shepherd,No,41,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1917,Dog,15,Boxer,Yes,12,Yes,Mild,Normal,Normal,No,No,No,No,No,Yes,No,No,No,No,No,No,Arthritis
1918,Cat,10,British Shorthair,No,3,Yes,Normal,Normal,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1919,Dog,9,Poodle,No,24,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Skin Allergies
1920,Dog,3,Poodle,No,10,Yes,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1921,Dog,14,Beagle,No,19,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1922,Dog,12,Poodle,No,42,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1923,Cat,8,Domestic Shorthair,No,4,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Upper Respiratory Infection
1924,Cat,12,Domestic Shorthair,Yes,4,Yes,Mild,Decreased,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1925,Cat,20,Domestic Shorthair,No,6,Yes,Mild,Decreased,Increased,No,No,No,No,Yes,No,No,No,No,No,No,No,CKD
1926,Dog,12,Golden Retriever,No,14,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1927,Dog,11,Mixed Breed,No,32,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1928,Dog,1,Beagle,Yes,35,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1929,Cat,13,Maine Coon,No,3,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1930,Dog,4,Poodle,No,12,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1931,Cat,11,Ragdoll,Yes,5,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1932,Cat,7,British Shorthair,No,7,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1933,Cat,6,Sphynx,No,5,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1934,Cat,15,Domestic Shorthair,No,4,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Hairball
1935,Cat,6,Maine Coon,No,5,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,FLUTD
1936,Dog,1,Labrador Retriever,Yes,17,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1937,Dog,4,Beagle,Yes,15,Yes,Mild,Normal,Normal,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Kennel Cough
1938,Cat,5,Domestic Longhair,Yes,6,Yes,Normal,Decreased,Normal,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1939,Dog,1,German Shepherd,Yes,11,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1940,Dog,13,Boxer,No,19,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Hip Dysplasia
1941,Dog,6,Golden Retriever,Yes,6,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1942,Cat,5,Domestic Longhair,No,5,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1943,Dog,5,Shih Tzu,No,5,Yes,Normal,Normal,Normal,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Ear Infection
1944,Dog,11,Poodle,Yes,23,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
1945,Dog,2,Golden Retriever,No,41,No,Severe,None,Normal,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1946,Cat,13,Siamese,No,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1947,Dog,5,Poodle,No,7,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1948,Cat,14,Siamese,No,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1949,Cat,8,Domestic Shorthair,No,6,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1950,Cat,7,Sphynx,No,4,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1951,Dog,5,Shih Tzu,Yes,21,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1952,Dog,6,Rottweiler,No,29,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1953,Dog,1,Poodle,No,41,No,Normal,None,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Parvovirus
1954,Cat,3,Domestic Longhair,Yes,7,Yes,Normal,Normal,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1955,Cat,6,Sphynx,No,5,Yes,Normal,Normal,Normal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,FLUTD
1956,Cat,8,Maine Coon,No,3,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1957,Dog,2,German Shepherd,Yes,25,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1958,Dog,11,Boxer,Yes,9,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Hip Dysplasia
1959,Dog,10,Mixed Breed,Yes,16,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1960,Cat,8,Ragdoll,No,6,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Skin Allergies
1961,Cat,6,Bengal,No,6,Yes,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Gastritis
1962,Cat,7,Sphynx,No,5,Yes,Normal,Decreased,Normal,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Upper Respiratory Infection
1963,Dog,11,Boxer,No,37,No,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1964,Cat,13,Maine Coon,No,4,No,Normal,Decreased,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,Hairball
1965,Cat,19,Siamese,Yes,7,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,No,Healthy
1966,Dog,17,German Shepherd,Yes,39,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1967,Dog,10,Poodle,No,34,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1968,Dog,16,Rottweiler,Yes,36,Yes,Mild,Normal,Normal,No,No,No,No,No,No,No,No,No,No,No,Yes,Arthritis
1969,Dog,12,Poodle,No,36,Yes,Normal,Normal,Normal,No,No,No,No,No,No,No,No,No,Yes,No,No,Ear Infection
1970,Dog,7,Golden Retriever,Yes,42,Yes,Normal,Normal,Normal,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Dietary Indiscretion
